symbol,time,signal_price,roc,roc_score,vol_ratio,atr_fast_pct,close_1h,ema50_1h,trend_ok,fwd_15m,fwd_30m,fwd_1h,fwd_2h,fwd_4h,mfe_15m,mfe_30m,mfe_1h,mfe_2h,mfe_4h
AVAX-USD,2025-12-27 21:30:00,12.59,0.003486607866969054,1.2876700650352126,3.419018890769374,0.0027076872885708567,12.54,12.402497734012533,True,0.0,0.0007942811755361228,0.0007942811755361228,0.0015885623510722457,0.011914217633042125,0.0007942811755361228,0.0007942811755361228,0.003971405877680755,0.003971405877680755,0.015091342335186617
SOL-USD,2025-12-27 22:00:00,124.46,0.006966882863413529,3.1725164184483297,3.209326211902536,0.0021960116023043356,124.46,122.884882568227,True,0.0014462477904548196,-0.002330065884621501,-0.005222561465531026,0.0014462477904548196,-0.004579784669773367,0.0018479832878033424,0.003294231078258162,0.003294231078258162,0.004178049172424958,0.004178049172424958
DOT-USD,2025-12-27 23:15:00,1.896,0.020472304115184137,2.5153488106843818,2.897602472896014,0.008138952350554509,1.874,1.7646881530531393,True,-0.003691983122362814,-0.0015822784810126012,-0.002109704641350213,-0.010021097046413453,-0.010021097046413453,0.015295358649789103,0.015295358649789103,0.015295358649789103,0.015295358649789103,0.015295358649789103
ETH-USD,2025-12-28 00:00:00,2946.6,0.003362719353913698,1.5250296005627435,2.90854008652899,0.0022050190715464392,2946.6,2933.930007780307,True,-0.0004242177424828616,-0.0014253716147423533,-0.0011335098079141013,-0.001628996131134096,-0.0018394081314057128,0.0010181225819588678,0.0010181225819588678,0.0010181225819588678,0.0010181225819588678,0.0010181225819588678
SOL-USD,2025-12-28 00:00:00,124.64,0.0042440230791353645,1.4508329891844756,3.3886534063033484,0.0029252319948424683,124.64,122.98856710738679,True,-0.0021662387676508023,-0.0033697047496790895,-0.002808087291399184,-0.006017329910141206,-0.004974326059050101,0.0012836970474967633,0.0012836970474967633,0.0012836970474967633,0.0012836970474967633,0.0012836970474967633
ADA-USD,2025-12-28 00:00:00,0.3696,0.0116929936494625,2.209755442964546,2.915695172163499,0.0052915329099836985,0.3696,0.35590501895795884,True,-0.0032467532467531897,-0.0032467532467531897,-0.0018939393939393357,-0.0021645021645020765,0.0002705627705627408,0.002705627705627708,0.002705627705627708,0.002705627705627708,0.002705627705627708,0.002705627705627708
DOGE-USD,2025-12-28 00:00:00,0.12427,0.005481860593325942,1.6308284247504028,4.826195629251525,0.0033613962757393914,0.12427,0.1237614536989633,True,-0.0004023497223787589,-0.0026555081676994515,-0.0020117486118934593,-0.004425846946165678,-0.0027359781121751585,0.002414098334272107,0.002414098334272107,0.002414098334272107,0.002414098334272107,0.002414098334272107
LINK-USD,2025-12-28 00:00:00,12.502,0.0065935500506152205,1.8984636056595512,3.9577436311681886,0.003473097946654887,12.502,12.283005946527961,True,-0.0015197568389057853,-0.00247960326347789,-0.0015997440409535554,-0.0044792833146697275,-0.001359782434810529,0.002319628859382492,0.002319628859382492,0.002319628859382492,0.002319628859382492,0.002319628859382492
ADA-USD,2025-12-28 05:45:00,0.3713,0.003716597039607788,1.0060897553486456,3.2394244300759096,0.00369410086908186,0.3694,0.3583035451735652,True,-0.002154591974144958,-0.0008079719903043966,0.005655803932130328,0.0053864799353622456,-0.0008079719903043966,0.0005386479935361648,0.0005386479935361648,0.01427417182870986,0.01427417182870986,0.01427417182870986
DOT-USD,2025-12-28 07:00:00,1.884,0.004243704103388721,1.04135896215828,3.4771245475275196,0.004075159726472595,1.884,1.7971829326538953,True,0.0031847133757961815,0.004246284501061575,0.0031847133757961815,0.0026539278131635434,0.0010615711252653938,0.004246284501061575,0.005838641188959725,0.005838641188959725,0.0074309978768577565,0.0074309978768577565
BTC-USD,2025-12-28 09:45:00,87712.67,0.0012394870568622463,1.2318841444184716,2.688151521636481,0.0010061717755506657,87736.16,87635.19994655726,True,0.0003055430874468068,0.0013243240685753095,0.0007076514715605737,0.0005132667834647386,0.001393413289094964,0.00030770925112649333,0.002079061098014695,0.0026261884400509737,0.0026261884400509737,0.0026261884400509737
SOL-USD,2025-12-28 12:15:00,124.47,0.003165636905004379,1.581648783979693,2.142596852034487,0.002001479049627634,124.55,123.41990842451624,True,0.0009640877319836471,-0.0012051096649795588,-0.0011247690206475501,0.001365790953643462,-0.0012854503093114532,0.0009640877319836471,0.0016068128866393737,0.0016068128866393737,0.0021691973969630916,0.003856350927934474
LINK-USD,2025-12-28 12:30:00,12.479,0.003509964624482013,1.3224747397447083,2.2367017742595836,0.0026540882173368236,12.433,12.345544732191481,True,-0.002644442663674932,-0.0021636349066431002,-0.0002404038785157735,-0.001202019392579437,0.0024040387851591584,-8.01346261719245e-05,-8.01346261719245e-05,0.0005609423832038986,0.0012821540187515038,0.00809359724336893
BTC-USD,2025-12-28 14:45:00,87926.35,0.0010725044805205042,1.0435074924092889,2.240320872583548,0.001027788001832422,87822.04,87663.43180557968,True,-0.0009081464202711226,-0.00012703814044382378,-0.0007258347469217928,-0.0022192437193174134,-0.003229407339210733,0.0004055667044064599,0.0004055667044064599,0.0004055667044064599,0.0004055667044064599,0.0004055667044064599
DOT-USD,2025-12-28 15:15:00,1.883,0.003498420712110363,1.1154273316788164,3.2922752235082506,0.0031363950055311378,1.88,1.8200920376052179,True,-0.0010621348911311747,-0.0021242697822623493,-0.0058417419012214014,-0.003186404673393524,-0.02177376526818902,0.0010621348911311747,0.0010621348911311747,0.0010621348911311747,0.0010621348911311747,0.0010621348911311747
ETH-USD,2025-12-28 16:00:00,2947.21,0.003154812652664287,1.5450008586758135,2.30066875805661,0.0020419488021308986,2947.21,2936.7709952648675,True,0.00036644826802295297,-0.0024124510978179793,-0.0021749383315066975,-0.0012656037404867716,-0.005466186664676126,0.0007464686941208187,0.0017372362335903756,0.0017372362335903756,0.0017372362335903756,0.0017372362335903756
SOL-USD,2025-12-28 23:45:00,124.63,0.0055863173789972125,1.9629199999137394,2.4879236448473923,0.002845922085078711,124.13,123.60481759328925,True,0.004332825162480994,0.004573537671507722,0.018855813207093064,0.033298563748696185,0.03546497632993674,0.0072213752708016185,0.0072213752708016185,0.027762176041081665,0.04276658910374719,0.04276658910374719
ETH-USD,2025-12-29 00:00:00,2948.92,0.004205448319347318,1.811800889940257,3.1407577284580204,0.0023211426502202405,2948.92,2937.3067634614954,True,-0.000949500155989373,0.0023025378782740675,0.0051239097703566485,0.009956187349945108,0.031038481884893367,0.00030858755069647684,0.0027840701002401,0.008837133594671929,0.011838232301995258,0.032476296406820114
ADA-USD,2025-12-29 00:00:00,0.3684,0.008508298515649031,1.9838878639451527,2.336118654854261,0.004288699311224909,0.3684,0.36352574490270395,True,0.0,0.008957654723126953,0.007871878393051068,0.013843648208469037,0.03365906623235619,0.0027144408251900134,0.009771986970684017,0.014657980456026102,0.01601520086862111,0.03745928338762209
DOGE-USD,2025-12-29 00:30:00,0.12472,0.007132268329834791,2.124335637738963,2.837128789209248,0.0033574112316008702,0.12383,0.12379231212052112,True,0.0021648492623477095,0.0026459268762026697,0.0003207184092366771,0.01282873636946753,0.022209749839640754,0.006975625400898089,0.006975625400898089,0.006975625400898089,0.017880051314945557,0.02565747273893528
LINK-USD,2025-12-29 00:30:00,12.578,0.011156068798076211,2.8931831944867774,2.3040135471993994,0.0038559842388601975,12.483,12.377413603572036,True,-0.000556527269836196,-0.0019080934965812636,-0.00659882334234379,0.009937986961361106,0.028621402448720086,0.00413420257592633,0.00413420257592633,0.00413420257592633,0.01764986484337743,0.03394816346000965
BTC-USD,2025-12-29 00:45:00,88113.15,0.004646141191157459,2.3848495595307786,4.034031173437029,0.0019481904728915443,87877.29,87664.72771525456,True,0.001235910871419405,-0.0014542664744138579,0.0013360094378648496,0.010191895307340711,0.022887276189762967,0.002844183870398466,0.002844183870398466,0.003112248285301462,0.013298355580296578,0.025102382561513304
XRP-USD,2025-12-29 00:45:00,1.8721,0.004026883461381979,1.5046396844588126,4.09154169017325,0.0026763108157886748,1.8638,1.8616661100216467,True,-0.00010683190000544843,-0.0018161423000908443,0.004113028150205554,0.00870679985043533,0.020671972651033575,0.0018161423000907257,0.0018161423000907257,0.006356498050317717,0.012499332300624893,0.023289354201164392
AVAX-USD,2025-12-29 00:45:00,12.71,0.008308392510014192,2.876490070931704,3.1067730812553678,0.002888378650764151,12.64,12.586449684295022,True,0.002360346184106952,-0.0031471282454760756,0.00393391030684492,0.009441384736427947,0.030684500393390934,0.003147128245475936,0.003147128245475936,0.008654602675058963,0.01809598741148691,0.03697875688434295
DOT-USD,2025-12-29 01:45:00,1.868,0.010799818505107226,2.079144600283035,2.9369387819983506,0.005194356613598228,1.859,1.8309746939262672,True,-0.0005353319057816445,0.005353319057815731,-0.005353319057815851,0.012847965738757922,0.016059957173447433,0.0016059957173446956,0.008029978586723717,0.008029978586723717,0.013383297644539566,0.01820128479657377
SOL-USD,2025-12-29 04:00:00,128.45,0.012051898973821602,1.9179872413081953,2.031794245574836,0.006283617906447283,128.45,124.33110397686217,True,0.0021798365122615896,0.0009342156481121414,-0.0001557026080185427,-0.006773063448812693,-0.0056052938886725166,0.00264694433631766,0.0035811599844298016,0.005060334760607285,0.005060334760607285,0.005060334760607285
DOT-USD,2025-12-29 16:00:00,1.854,0.01095505855820197,1.6201228205582487,2.691082433600685,0.006761869173861254,1.854,1.8447392528563207,True,-0.0016181229773463395,-0.010248112189859831,-0.004854368932038899,-0.004314994606256746,-0.008629989212513492,0.0016181229773462198,0.0016181229773462198,0.0016181229773462198,0.0016181229773462198,0.0016181229773462198
ETH-USD,2025-12-30 08:15:00,2985.59,0.006630331715910917,1.8434913678239835,5.394539859104853,0.003596616632784787,2947.23,2946.314895356689,True,-0.004357597660763942,-0.0029374428504918564,-0.003731255798686466,-0.0023613423142495055,-0.00195941170756881,0.003382915939563004,0.003382915939563004,0.003382915939563004,0.003382915939563004,0.003382915939563004
BTC-USD,2025-12-30 15:00:00,88767.99,0.004194026787515942,1.4136715922049314,6.208861843144845,0.00296676173634814,88767.99,87741.57290083518,True,-0.005600329578263568,-0.004257503183298479,0.002106615233712062,-0.0012166547873845065,-0.006100059266859656,0.002399626261673772,0.002399626261673772,0.003359882317939158,0.006483530831327811,0.006483530831327811
SOL-USD,2025-12-30 16:30:00,126.07,0.007810620924704418,1.5656450547195242,5.424955175239484,0.004988755849328597,125.02,124.20567713955394,True,-0.004759260728166847,-0.0043626556674862945,-0.005473149837391908,-0.013960498135956144,-0.013960498135956144,0.0005552470849528626,0.0005552470849528626,0.0005552470849528626,0.0005552470849528626,0.0005552470849528626
AVAX-USD,2025-12-30 16:45:00,12.55,0.005445118676339662,1.4355176352213501,6.001678867976459,0.0037931395217586793,12.57,12.548823440779632,True,0.0,0.0031872509960158683,0.0007968127490039671,-0.0015936254980080755,-0.0055776892430279106,0.0007968127490039671,0.003984063745019835,0.003984063745019835,0.003984063745019835,0.003984063745019835
XRP-USD,2025-12-30 17:45:00,1.8751,0.0057239846862605775,1.6278223418572355,2.102836904771166,0.003516344836335086,1.8766,1.8641760451938412,True,-0.0011199402698522697,-0.00015999146712173588,0.0013332622260145842,0.0,-0.0027198549410697467,0.0005333048904059047,0.0005333048904059047,0.0035731427657191236,0.0035731427657191236,0.0035731427657191236
SOL-USD,2025-12-31 08:15:00,125.97,0.0025710905643466413,1.0008018604499067,2.8704402045055257,0.002569030560345698,125.8,124.62070244874351,True,-0.0010319917440660114,-0.0044455028975152995,-0.0026196713503214915,0.0008732237834404972,0.003889815035325831,7.938398031281349e-05,7.938398031281349e-05,7.938398031281349e-05,0.0022227514487576498,0.005556878621894124
ETH-USD,2025-12-31 11:15:00,2982.47,0.003062575011103893,1.735786831664136,2.05642187828719,0.0017643727646946927,2977.18,2963.5156728348566,True,0.0016764627976140582,0.0047477426428431165,0.003533983577370575,0.0014551697083290513,-0.0022766364791598787,0.001870932482137417,0.004918741848199671,0.005746914470221101,0.005746914470221101,0.014021934839244039
BTC-USD,2025-12-31 11:45:00,88908.99,0.004003130345813089,2.7238188028423784,2.0740693323145245,0.0014696757147119016,88732.03,88103.33835757173,True,-3.036813262653913e-05,-0.0007981195152481925,-0.002107998302533841,-0.0025405754806123054,-0.01110123959343144,0.0003151537319228294,0.00041064463784814967,0.00041064463784814967,0.00041064463784814967,0.0021483766714703962
XRP-USD,2025-12-31 11:45:00,1.8778,0.003178724862138552,1.8934489848799556,4.949924115720575,0.0016788014293081588,1.8699,1.867723537519638,True,-0.0006922994994141319,-0.0015976142294173458,-0.0029289594205984867,-0.003514751304718255,-0.012035360528277748,0.0,0.0,0.0,0.0,0.0011715837682394184
DOT-USD,2025-12-31 14:15:00,1.838,0.004738737202828026,1.2903341064718368,2.135995008166992,0.0036724885276303862,1.825,1.820813038097765,True,-0.003808487486398323,-0.011969532100108824,-0.013057671381936899,-0.018498367791077275,-0.03699673558215455,0.000544069640913977,0.000544069640913977,0.000544069640913977,0.000544069640913977,0.000544069640913977
DOT-USD,2026-01-01 13:15:00,1.827,0.008729831110321648,2.8491290221120016,3.3806332174578912,0.003064035023535158,1.812,1.8009260588332616,True,0.0,0.004378762999452658,0.01587301587301595,0.020251778872468606,0.04871373836891077,0.002189381499726329,0.0049261083743843016,0.0235358511220581,0.025177887246852788,0.04980842911877393
AVAX-USD,2026-01-01 14:00:00,12.41,0.0028566082013973147,1.6555508205640774,4.935666190161244,0.0017254729760721053,12.41,12.406403596613176,True,0.0,-0.0008058017727638829,0.0008058017727638829,0.008058017727638972,0.020950846091861385,0.0008058017727638829,0.0008058017727638829,0.0016116035455277658,0.010475423045930621,0.021756647864625268
XRP-USD,2026-01-01 14:15:00,1.8574,0.0022803376277663163,1.2960894094637236,2.442440951227384,0.001759398395755614,1.856,1.8525385034696356,True,-0.0033379993539356,-0.00113061268439754,-0.0015613222784537002,0.0003230321955422397,0.0038763863465059198,-5.3838699257020026e-05,-5.3838699257020026e-05,0.00016151609777106008,0.00393022504576294,0.0084526757833531
ADA-USD,2026-01-01 15:45:00,0.3458,0.011946503689725522,2.9957035230289506,2.9179024651838246,0.003987879173586054,0.3432,0.34294103183680313,True,0.002602660497397374,0.001156737998843295,0.004916136495083804,0.016483516483516435,0.022845575477154476,0.008675534991324473,0.008675534991324473,0.008675534991324473,0.020532099479467887,0.02458068247541934
DOGE-USD,2026-01-01 16:00:00,0.1245,0.01565853332215178,2.5376278924704225,7.103569534188743,0.006170539569104412,0.1245,0.12079938236543518,True,0.003614457831325349,0.0006425702811244718,-0.002570281124497999,0.0017670682730923533,0.009317269076305175,0.004899598393574293,0.006987951807228993,0.006987951807228993,0.006987951807228993,0.009638554216867523
LINK-USD,2026-01-01 16:00:00,12.379,0.006436680814177584,2.022407600277072,3.3370658522063237,0.0031826822710198243,12.379,12.30742748767656,True,-0.0018579852976815324,-0.002342677114468044,-0.0021003312060747883,0.003796752564827579,0.009774618305194317,0.0011309475725019083,0.0011309475725019083,0.0011309475725019083,0.005816301801437996,0.010016964213587573
BTC-USD,2026-01-01 17:30:00,88139.05,0.001539155602768595,1.2336293695405043,2.325881976873487,0.0012476645261306413,87878.48,87864.66111666958,True,0.0011028029006438927,0.000685734643157628,-0.001744743107623679,-0.001055604751809875,0.001510681133958151,0.002937971307836845,0.002937971307836845,0.002937971307836845,0.002937971307836845,0.002937971307836845
XRP-USD,2026-01-01 17:45:00,1.8696,0.006691441365635582,2.677852585865058,2.38961220862437,0.0024988087099925135,1.862,1.85324764528499,True,-0.0016581086863499577,-0.0026743688489515903,-0.0018185708172870389,0.0004813863928113623,-0.0013371844244757952,0.001123234916559687,0.001123234916559687,0.001123234916559687,0.001123234916559687,0.002299957210098401
LINK-USD,2026-01-01 22:15:00,12.516,0.0035084367612990414,1.1703354802286898,2.0140261357392277,0.0029978043224097367,12.525,12.33862028479533,True,0.0019175455417065463,0.0020773410035154843,0.0051134547778843124,0.0073505912432087345,0.0069511025886864605,0.0022371364653244225,0.002636625119846554,0.007670182166826469,0.009108341323106485,0.011425375519335305
BTC-USD,2026-01-01 23:15:00,88464.02,0.0030933207251124784,1.9402899120648933,3.700500376317105,0.001594256974629378,88528.02,87948.42994769156,True,0.0017438728197066956,0.0033800182266190792,0.0007345359164098119,0.002170034777980937,0.004401111321868444,0.002396228432757136,0.0035058320885711434,0.0037865111714344563,0.0037865111714344563,0.004495160857487472
SOL-USD,2026-01-01 23:15:00,126.05,0.0034206166976531753,1.2955615901326125,6.347310188995388,0.0026402578802162883,125.9,124.90075597459298,True,0.005156683855612897,0.007060690202300679,0.0032526775089250027,0.004046013486711663,0.009440698135660435,0.006505355017850118,0.007378024593415366,0.008171360571201913,0.008171360571201913,0.010710035700119068
ETH-USD,2026-01-01 23:30:00,3000.78,0.0024486378848009222,1.2418894377317908,7.674181490807701,0.0019717036077488174,2995.55,2976.867666914294,True,0.0014596204986702303,-0.00012330127500194803,-0.0007198128486594515,-0.0006598284446044088,0.003119189010857068,0.001672898379754591,0.0020627970061116107,0.0020627970061116107,0.0020627970061116107,0.004365531628443241
AVAX-USD,2026-01-02 03:00:00,13.74,0.009962662041930154,1.3969571499626416,4.212161912926643,0.007131687641382975,13.74,12.757615862153523,True,-0.0014556040756913808,-0.005094614264919963,-0.0014556040756913808,-0.013828238719068377,-0.016739446870451268,0.0007278020378456904,0.0007278020378456904,0.004366812227074272,0.004366812227074272,0.004366812227074272
ETH-USD,2026-01-02 03:45:00,3020.26,0.0033783137499712713,1.2524287742393458,2.491907309462344,0.002697409880272886,2998.45,2980.296750750671,True,-0.00045360333216357053,-0.00149324892558926,-0.0028673028149895402,-0.0035261864872560937,-0.0016753524531001966,0.002503095759967667,0.002503095759967667,0.002503095759967667,0.002503095759967667,0.00465522835782348
DOGE-USD,2026-01-02 03:45:00,0.12814,0.006048963551836649,1.4054533220159269,3.608514321003275,0.004303923479408234,0.12658,0.12260523983212636,True,0.002575308256594326,0.004058061495239525,-0.0014047135945061142,-0.0021851100358982554,-0.003511783986265069,0.008584360855314421,0.008584360855314421,0.008584360855314421,0.008584360855314421,0.008584360855314421
LINK-USD,2026-01-02 03:45:00,12.84,0.008418560977404245,1.996713831322833,2.0534085862595695,0.004216208074156979,12.655,12.39096333560239,True,0.004984423676012466,0.006931464174454861,0.001401869158878558,0.004828660436137024,-0.00015576323987544143,0.006074766355140141,0.010046728971962583,0.010046728971962583,0.010046728971962583,0.010046728971962583
ADA-USD,2026-01-02 04:00:00,0.362,0.010975288570566488,2.40059364791709,2.472891532331232,0.004571906028364841,0.362,0.34790722462556634,True,-0.0008287292817678645,-0.007182320441988926,-0.006906077348066305,-0.011878453038673952,-0.019060773480662877,0.004143646408839783,0.004143646408839783,0.004143646408839783,0.004143646408839783,0.004143646408839783
BTC-USD,2026-01-02 09:15:00,89130.0,0.002716427548167831,1.5010762368947308,2.776528961007247,0.0018096532883548218,89056.0,88207.13056800168,True,-0.0010047122181084138,0.0,0.0067319645461685635,0.003523280601368774,0.0028753506114663845,0.0003365870077415012,0.0003365870077415012,0.006809379557949044,0.007869628632334773,0.007869628632334773
SOL-USD,2026-01-02 09:15:00,128.56,0.005413974969817199,1.6366713576560026,4.506335161459105,0.0033079181990274156,127.78,125.57605739007205,True,-0.002411325451151231,-0.00031113876789041724,0.0062227753578096715,-0.001088985687616792,-0.002177971375233363,0.0012445550715618901,0.0012445550715618901,0.009956440572495341,0.009956440572495341,0.009956440572495341
DOGE-USD,2026-01-02 09:45:00,0.13034,0.007386743669626791,1.586320357784387,2.4514397975833853,0.004656527058597327,0.12872,0.12381201144580471,True,0.01733926653368102,0.020177996010434195,0.016725487187356048,-0.0028387294767531776,0.012505754181371738,0.03268375019180594,0.03268375019180594,0.03268375019180594,0.03268375019180594,0.03268375019180594
XRP-USD,2026-01-02 10:00:00,1.8945,0.007173658376747541,2.6571081959123863,2.881884958629175,0.002699799122889793,1.8945,1.864142642900554,True,0.003378200052784355,0.00021113750329900024,0.00031670625494850034,-0.0028503562945368546,0.00042227500659800047,0.0063341250989707104,0.0063341250989707104,0.0063341250989707104,0.0063341250989707104,0.0063341250989707104
ADA-USD,2026-01-02 10:00:00,0.3646,0.01271513704055885,2.366693370657789,6.650490252080797,0.005372532495422022,0.3646,0.3502089184317203,True,0.002468458584750444,-0.002194185408666943,-0.0008228195282500466,-0.012068019747668567,-0.0005485463521666977,0.0052111903455842375,0.0052111903455842375,0.0052111903455842375,0.0052111903455842375,0.0052111903455842375
LINK-USD,2026-01-02 10:00:00,13.045,0.00769931066711543,1.6573420201422833,3.64694917961104,0.004645577420678951,13.045,12.518353489544749,True,0.000383288616328155,-0.0036029129934841394,-0.0018397853583747897,-0.008815638175546203,-0.003986201609812158,0.004216174779609024,0.004216174779609024,0.004216174779609024,0.004216174779609024,0.004216174779609024
ETH-USD,2026-01-02 10:15:00,3057.96,0.008794724221611698,2.8298055459134335,2.336493339432645,0.003107889951771526,3044.58,2990.5095727511716,True,-0.00222043453805804,-0.0007096234090701228,-0.0042152284529555235,-0.004421248152363008,-0.006203482059935465,0.002455885623095058,0.002455885623095058,0.002455885623095058,0.002455885623095058,0.002455885623095058
DOT-USD,2026-01-02 10:45:00,1.989,0.005841586408647112,1.2111227181340707,4.39383933855235,0.004823282002047667,1.994,1.8998041838822992,True,0.0035193564605328783,0.002011060834590248,-0.0015082956259427419,0.006033182503770633,0.004022121669180496,0.00502765208647562,0.00502765208647562,0.00502765208647562,0.0075414781297133745,0.00804424333836088
XRP-USD,2026-01-02 14:30:00,1.8986,0.004224664115145093,1.3648343799980642,3.3684899289438914,0.0030953675970201485,1.8953,1.868590208352384,True,0.0037922679869376768,0.008795954914147234,0.0044243126514273475,0.023807015695775785,0.04982618771726536,0.005688401980406574,0.011956178236595356,0.013325608342989506,0.025597808911829757,0.0520910144316865
ADA-USD,2026-01-02 14:45:00,0.3659,0.010617781923008697,1.642875641545031,2.6815180776150496,0.006462924919273426,0.3644,0.3521405935439464,True,0.005739273025416755,0.005192675594424741,0.021863897239682992,0.04946706750478274,0.04919376878928673,0.012025143481825677,0.012025143481825677,0.022137195955179,0.0554796392456955,0.07488384804591412
DOGE-USD,2026-01-02 14:45:00,0.13309,0.012753441972257683,1.3436162005591832,3.1555331125794095,0.00949187868302718,0.13156,0.1252052865807336,True,0.006161244270794104,0.004808776016229423,0.01818318431136808,0.031181906980238837,0.04185137876624834,0.016379893305282046,0.016379893305282046,0.022691411826583473,0.040048087760162096,0.05101810804718604
ETH-USD,2026-01-02 15:30:00,3069.33,0.005756628784324361,1.0055310410221001,5.912626510901978,0.005724963774835707,3080.32,3002.1510658019956,True,0.0078095219477867335,0.004968511043126676,0.011500881299827709,0.02021613837547614,0.016218523260776847,0.008581677434489008,0.00862403195485668,0.015006532370256684,0.02595354686527674,0.02595354686527674
SOL-USD,2026-01-02 16:30:00,130.16,0.00941312178928565,1.5517614842576843,3.2400076082332254,0.006066088045604897,128.89,126.31157916641479,True,0.003610940381069444,0.005224339274738836,0.009065765212046764,0.011985248924400756,0.01098647818070073,0.011985248924400756,0.011985248924400756,0.021819299323909063,0.021819299323909063,0.021819299323909063
DOT-USD,2026-01-02 16:30:00,2.025,0.011353831082371656,1.5718065096181026,2.7866455129897205,0.007223427955601395,2.006,1.9207135828799988,True,0.0019753086419753104,0.0133333333333334,0.01135802469135809,0.01135802469135809,0.042469135802469284,0.011851851851851863,0.0133333333333334,0.019753086419753103,0.020246913580246877,0.049876543209876535
BTC-USD,2026-01-02 16:45:00,90092.0,0.007693268014997469,1.5176417830730453,3.2486969798480887,0.005069225228775337,89352.02,88500.19113808457,True,0.002630644230342317,0.005392265683967532,0.004307041690716144,-0.0012924565999201075,-0.002768947298317347,0.0034630155840696757,0.0067486569284731165,0.009359543577676167,0.009359543577676167,0.009359543577676167
LINK-USD,2026-01-02 16:45:00,13.245,0.014676727599052305,2.0142127188783476,2.442036824411549,0.007286582723608914,13.067,12.62405897381523,True,0.004228010570026496,0.0033220083050207994,0.0007550018875048368,-0.0022650056625141083,0.0012835032087581153,0.00453001132502835,0.006946017365043453,0.006946017365043453,0.006946017365043453,0.006946017365043453
AVAX-USD,2026-01-02 17:15:00,13.57,0.011868085251194324,1.6940867127706298,2.0107027919228604,0.0070055949094745065,13.5,13.054034603339671,True,-0.000736919675755327,0.001473839351510654,0.001473839351510654,0.000736919675755327,0.006632277081798073,0.0022107590272659808,0.0044215180545320925,0.005158437730287419,0.005158437730287419,0.008106116433308727
AVAX-USD,2026-01-02 21:15:00,13.66,0.005432418866017387,1.268717345428025,2.0704252364234033,0.004281819654782651,13.62,13.135279291090853,True,0.0014641288433381826,0.00585651537335286,0.019765739385065855,0.009516837481698317,0.01756954612005858,0.0014641288433381826,0.00585651537335286,0.02269399707174235,0.02269399707174235,0.02415812591508053
DOT-USD,2026-01-02 21:30:00,2.124,0.024109868843484497,2.685529074313164,2.098492671468063,0.008977697941941181,2.091,1.9481265585448697,True,-0.0018832391713747663,-0.0018832391713747663,0.007062146892655216,0.017419962335216536,0.02024482109227858,0.0018832391713747663,0.004708097928436811,0.01506591337099813,0.017890772128060173,0.04378531073446326
DOGE-USD,2026-01-02 22:15:00,0.14297,0.015437194419472455,1.833177575039544,3.5892694509109027,0.008421003305770558,0.14128,0.12879383011096368,True,0.0027977897461004663,0.006784640134293898,-0.0008393369238302369,0.00027977897460994955,-0.009792264111352117,0.009162761418479246,0.010351822060572016,0.013219556550325067,0.013219556550325067,0.013219556550325067
ADA-USD,2026-01-02 23:00:00,0.3944,0.012199554689498331,1.737978951288193,2.059413466766412,0.007019391506701506,0.3944,0.3620005489847869,True,-0.0017748478701825011,0.0022819472616633163,0.002028397565922979,0.000253549695740478,0.005324543610547785,0.0,0.0038032454361054805,0.0038032454361054805,0.011663286004056918,0.011663286004056918
AVAX-USD,2026-01-03 03:45:00,14.23,0.011957937816810859,1.9980885911822426,5.70777960777361,0.005984688501592166,13.93,13.290966602983458,True,0.00210822206605758,-0.00843288826423057,-0.011243851018974009,-0.01827125790583273,-0.0323260716795503,0.00281096275474344,0.00281096275474344,0.00281096275474344,0.00281096275474344,0.00281096275474344
XRP-USD,2026-01-03 04:30:00,2.0538,0.008158155229931043,1.0455257558755873,2.195631267517138,0.007802921337981679,2.0398,1.9234428418811564,True,-0.0039925990846236175,-0.0027266530334014156,-0.006767942350764449,-0.012708150744960569,-0.02356607264582725,0.0003895218619146733,0.0003895218619146733,0.0006329730256111009,0.0006329730256111009,0.0006329730256111009
AVAX-USD,2026-01-03 12:30:00,14.11,0.007595438875831447,1.5734119795979606,2.2191047666372765,0.00482736814916856,13.97,13.491107461948626,True,0.003543586109142503,0.0014174344436570765,-0.0035435861091423766,-0.006378454996456404,-0.01559177888022671,0.003543586109142503,0.01913536498936934,0.01913536498936934,0.01913536498936934,0.01913536498936934
ETH-USD,2026-01-03 14:30:00,3109.22,0.002937769308280767,1.3596783868811217,2.3324107871720585,0.0021606354389581243,3101.34,3067.194814961971,True,-0.0012864962916744394,-0.0015791741980303274,-0.001929744437511659,-0.002363936935951753,0.0016820939013643353,0.0007236541640668721,0.0007236541640668721,0.0007236541640668721,0.0007236541640668721,0.002505451528036105
SOL-USD,2026-01-03 14:30:00,131.77,0.005258560291601488,1.8379105280227266,2.647034724408603,0.0028611622880569646,131.23,129.32830811920707,True,0.00030355923199508266,0.001290126735979263,-0.0010624573119831127,-0.0006830082719890977,0.0017454655839719948,0.0026561432799574584,0.0026561432799574584,0.0026561432799574584,0.0026561432799574584,0.0026561432799574584
XRP-USD,2026-01-03 14:30:00,2.0143,0.003754685372188928,1.0217515892326172,2.4038288970000474,0.003674753640470352,2.0037,1.9519717860635473,True,-0.0006453854937199418,-0.0021843816710519584,-0.0037730228863625333,-0.005411309139651447,-0.0038226679243408717,0.000744675569676839,0.000744675569676839,0.000744675569676839,0.000744675569676839,0.000744675569676839
